subject_id,predicate,object_id,support_count,avg_confidence,evidence_samples
ent:ce485aa4682e5f74,ISSUED_BY,ent:672668e773f035a9,1,1.0,Australian Government (2020) National Waste Report 2020
ent:ce485aa4682e5f74,ISSUED_BY,ent:8446c691a2b56376,6,0.8666666666666667,"The National Waste Reports (2022) offer detailed data on waste generation and highlight the progress and challenges (Department of Agriculture, Water and the Environment 2022) | National Waste Report 2020, Department of Agriculture, Water and the Environment. | National Waste Report 2020, Department of Agriculture, Water and the Environment."
ent:ce4b933a6f2f0088,INVOLVES,ent:81bc0ff11622d401,1,1.0,"Set of as built data, O&M/ material passports | Owner, facilities management team Update above documents as building changes"
ent:ce55d11450be8cf6,ENABLES,ent:fa93d4def23e2f6b,1,0.6,enable Australians to reduce their dependence on private vehicles
ent:ce55d11450be8cf6,INVOLVES,ent:fa93d4def23e2f6b,1,0.6,enable Australians to reduce their dependence on private vehicles
ent:ce70575bbaef73e7,ENABLES,ent:8bb1627054e77ecb,1,0.6,Product certifications provide confidence in the quality and performance of recycled materials.
ent:ce70575bbaef73e7,ENABLES,ent:dd219bd0e8e6efb1,1,1.0,various design concepts are used for C&D waste minimisation opportunities at the design phase and product certification policies
ent:ce8e25cf470b05de,AFFECTS,ent:5191b28ef8049e6c,1,0.6,"EU Level(s) Macro Objective 2: Resource efficient and circular material life cycles. Consumption (and wasting) of materials, energy, and potable water."
ent:cebc20d1af1d452c,INVOLVES,ent:2efa2e2f2de54ec1,1,0.6,optimise the use of recycled and reused Victorian material within allowable limits
ent:cebc20d1af1d452c,REFERENCES,ent:e5c1d3be80bd5684,1,0.6,within allowable limits under existing specifications
ent:cec71c585e79d264,ISSUED_BY,ent:e5653a119b343982,2,1.0,"helps to meet LEED and BREEAM requirements (MAT 01, MAT 06, WST01) | helps to meet LEED and BREEAM requirements (MAT 01, MAT 06, WST01)"
ent:cece27bdecbab6b3,ENABLES,ent:2bc634db8ddc2cbc,1,1.0,ensuring that large-scale stockpiling of used materials is practical and affordable
ent:cece27bdecbab6b3,ENABLES,ent:5d27a8ca0a19ca25,1,1.0,"construction and end-of-life practices, including end-of-life stewardship responsibilities"
ent:cece27bdecbab6b3,ENABLES,ent:7f48f533ca19400e,1,1.0,"financially incentivising improved design, including design for deconstruction"
ent:cece27bdecbab6b3,ENABLES,ent:8b1faedd0bad1d0c,2,0.6,"They included 'building materials', 'cost', 'design', 'building performance', 'social sustainability', 'vehicles', 'end-of-life', 'drivers' | They included 'building materials', 'cost', 'design', 'building performance', 'social sustainability', 'vehicles', 'end-of-life', 'drivers'"
ent:cf0ab9b479047bfe,APPLIES_IN,ent:3f8c3ff814214088,1,0.6,there is a current very significant lack of manufacturing or extraction facilities for circular production in Ireland
ent:cf0b511165dbfafd,AFFECTS,ent:779a33e4f68597ef,1,1.0,which can make engineers and certifiers hesitant
ent:cf0b511165dbfafd,AFFECTS,ent:792968079137252d,1,0.6,reducing regulatory barriers to prefabricated housing (box 2.1)
ent:cf0b511165dbfafd,AFFECTS,ent:abc6242d09fcbceb,1,1.0,which can make engineers and certifiers hesitant
ent:cf0b511165dbfafd,BARRIERS,ent:37f38b30d009dd0d,1,1.0,significant barriers to RL implementation... unsupportive regulatory framework
ent:cf0b511165dbfafd,BARRIERS,ent:874ae87fd28c06b9,1,1.0,codes and standards do not explicitly allow or account for high levels of recycled content or reuse
ent:cf0b511165dbfafd,BARRIERS,ent:e2988f18b19351bb,1,0.6,assist in navigating regulatory or technical obstacles to using sustainable materials
ent:cf16416e7e15f854,ISSUED_BY,ent:0cecba1e75b94d78,1,0.6,Review Planning legislation in the context of circular economy and design principles
ent:cf193fdc42636da1,APPLIES_TO,ent:6cb30efbd41112c6,1,1.0,"Proportion of building components catalogued in a digital passport (tracking composition, origin, and potential for reuse)."
ent:cf193fdc42636da1,INVOLVES,ent:38be1b17f111e11c,1,1.0,"Proportion of building components catalogued in a digital passport (tracking composition, origin, and potential for reuse)."
ent:cf3753610dcc2a36,PRODUCES,ent:106d8905e86bb387,1,1.0,offsite demolition as well. A University of Melbourne's Centre for Advanced Manufacturing of Prefabricated Housing report suggests that all components
ent:d05f4668fc4e3479,APPLIES_TO,ent:46a253ac0d48eabd,1,0.6,"integration into development plans of impact of density, infrastructure ratios, building typologies, development mix, car parking provision"
ent:d05f4668fc4e3479,INVOLVES,ent:46a253ac0d48eabd,1,1.0,"increased density, restrictions on certain typologies, such as detached and semi-detached homes, sizing, greatly reduced car parking provision"
ent:d05f4668fc4e3479,REQUIRES,ent:ebf24303b55a7a7f,1,0.6,introduce flexible floor-to-ceiling height to enable long-term flexibility in the next development plan
ent:d05f4668fc4e3479,REQUIRES,ent:ff4061bcf09c9c7f,1,0.6,"following the guidelines of the Construction Development Plans, a waste management plan is required"
ent:d0a3e4c0de566466,APPLIES_TO,ent:8142351fd7bd0aa4,1,0.6,"The savings on raw material procurement, disposal fees, and landfill charges are significant, especially for large-scale construction projects."
ent:d0a3e4c0de566466,ENABLES,ent:113273311b018db8,1,0.6,This technology and high landfill prices have meant that the ACT is now diverting over 85% of the C&D waste stream.
ent:d0a3e4c0de566466,ENABLES,ent:d948e6c3294a579f,1,0.6,This technology and high landfill prices have meant that the ACT is now diverting over 85% of the C&D waste stream.
ent:d0c4f8f146773703,PRODUCES,ent:0409c12966b5429b,1,0.6,Material Suppliers offering secondary products (e.g. Reused steel).
ent:d0d6da4fdd43dc07,INVOLVES,ent:492e1ca6b2082413,1,1.0,"designing for disassembly, longevity and retrofitting"
ent:d0d6da4fdd43dc07,INVOLVES,ent:7f48f533ca19400e,1,1.0,"Building for circularity Design with materials' entire life span in mind | designing for disassembly, longevity and retrofitting"
ent:d0d6da4fdd43dc07,INVOLVES,ent:d703526383f5099f,1,1.0,"retain their value through processes of repair, refurbish, re-purpose or re-manufacture"
ent:d15eee2ed2491fec,APPLIES_TO,ent:2fd465cf2dd3cfe5,1,0.6,creating lax regulations around construction waste management
ent:d15eee2ed2491fec,BARRIERS,ent:8782e659d2535a23,1,0.6,providing this as a barrier in the transition towards circular economy practices
ent:d1fc89d8b1890e07,AFFECTS,ent:2ca69d28fbcb6e45,1,0.6,China's waste import policy (known as China's Sword) that imposed restrictions to the import of multiple Australian recyclables materials in 2018
ent:d1fc89d8b1890e07,APPLIES_IN,ent:1722c6b18a4c24a4,1,0.6,our government has been motivated by China's waste import policy (known as China's Sword) that imposed restrictions to the import of multiple Australian recyclables
ent:d209fb01173e98b2,APPLIES_IN,ent:2ca69d28fbcb6e45,1,0.6,modular construction support all 3 of Australia's circular economy targets
ent:d209fb01173e98b2,APPLIES_TO,ent:3b721cdedd1e2145,1,0.6,"key infrastructure and precinct projects, including the Olympic and Paralympic Games"
ent:d209fb01173e98b2,REQUIRES,ent:01c36950f27c4f8b,1,0.6,"support all 3 of Australia's circular economy targets, to support repair and partial replacement over rebuilds"
ent:d2104d6f7f254c78,INVOLVES,ent:afa4d3f34a1b3f98,1,1.0,how the roof of the London 2012 Olympic stadium was deconstructed
ent:d2104d6f7f254c78,ISSUED_BY,ent:7e9c15377c6c53e9,1,1.0,Institute of Structural Engineers: 2012 Olympic stadium case study
ent:d2104d6f7f254c78,REQUIRES,ent:7f48f533ca19400e,1,1.0,discussion of how the roof of the London 2012 Olympic stadium was deconstructed
ent:d230b2f76fe89928,APPLIES_TO,ent:2773199bbaf77075,1,1.0,Guideline for Building Services Design Inspired by the Cradle to Cradle Concept
ent:d230b2f76fe89928,ISSUED_BY,ent:a41f453e3868e1af,1,1.0,"Arup. Guideline for Building Services Design Inspired by the Cradle to Cradle Concept. Arup, 2019."
ent:d2cb948c7a6a210a,AFFECTS,ent:c313c874d8b2d03e,1,1.0,economic benefits for either suppliers or buyers over the long term
ent:d33f784203cb0b5d,INVOLVES,ent:b28fe31643a1778f,2,0.6,"higher-order R-principles, such as reuse, rethink, repurpose or remanufacture | higher-order R-principles, such as reuse, rethink, repurpose or remanufacture"
ent:d33f784203cb0b5d,INVOLVES,ent:ee012e2bdb4bde9a,2,0.6,"higher-order R-principles, such as reuse, rethink, repurpose or remanufacture | higher-order R-principles, such as reuse, rethink, repurpose or remanufacture"
ent:d398b052c0d652d3,AFFECTS,ent:ae0c41bcb8fdaf06,1,0.6,major public works to maximise synergies and outcomes
ent:d398b052c0d652d3,PRODUCES,ent:ae0c41bcb8fdaf06,1,0.6,major public works to maximise synergies and outcomes
ent:d3b6e01e12ab976e,INVOLVES,ent:1f23931b261f4e8d,1,1.0,Store components for collection... Principal contractor
ent:d3b6e01e12ab976e,INVOLVES,ent:6dd9a942597644ce,2,1.0,Principal contractor / receiving stakeholder | Methodologies to deconstruct and storage criteria Developer/ tenants Increased quantity of material meeting acceptance Principal contractor / receiving stakeholder
ent:d3b6e01e12ab976e,INVOLVES,ent:87149f499bf5c1c9,1,1.0,Organise collection... Principal contractor
ent:d3b6e01e12ab976e,INVOLVES,ent:a7ac658dcf40aac4,1,1.0,Principal contractor | Components segregated from recycling/ waste materials
ent:d3b6e01e12ab976e,INVOLVES,ent:d9b9e0d5a0fdc4e2,1,1.0,Label components/ materials for reuse... Principal contractor
ent:d3b6e01e12ab976e,INVOLVES,ent:f8cd982804c0959f,1,1.0,Principal contractor | Site prepared for deconstruction | Principal Contractor
ent:d3b6e01e12ab976e,PRODUCES,ent:0f5135ddd60eacec,1,1.0,Principal contractor | Pre-demolition audit
ent:d3b6e01e12ab976e,PRODUCES,ent:4252199c11dc8cfd,1,1.0,Principal contractor | Deconstruction Methodology document
ent:d3b6e01e12ab976e,PRODUCES,ent:60b8d982d8c05717,1,1.0,Principal contractor (FM team) | Will form part of Deconstruction Methodology document
ent:d3b6e01e12ab976e,REQUIRES,ent:f8cd982804c0959f,1,1.0,"Enabling works, soft strip / hard demolition Break out components for access Principal contractor Site prepared for deconstruction"
ent:d4862e4e539b450b,INVOLVES,ent:0a91cfde6c97cbd8,1,1.0,"New industry: Circular design consultants, deconstruction contractors, and reuse certification"
ent:d4862e4e539b450b,INVOLVES,ent:58ecc79812b5ebaf,1,1.0,"New industry: Circular design consultants, deconstruction contractors, and reuse certification"
ent:d4862e4e539b450b,INVOLVES,ent:7620edae7028b6fb,1,0.6,consultants in a position where they are the ones that need to propose an argument that the circular economy practices
ent:d49ddb798debde52,APPLIES_TO,ent:6d18593e8e0ce891,1,0.6,Steel Construction Institute (SCI) – P427 Protocol for reusing structural steel
ent:d4df32846c366165,INVOLVES,ent:3e23e57b4994740f,1,0.6,"Testing is conducted by UKAS-approved independent laboratories, with third-party inspection and validation available upon request."
ent:d5187b49ac595e36,REQUIRES,ent:9dea629bef068189,1,0.6,"London already requires Circular Economy Statements for large developments, embedding circularity from project inception."
ent:d56df59307fc999e,ENABLES,ent:9d3b3c989b641fde,1,1.0,Digital tools in material flow Marketplace for new business
ent:d56df59307fc999e,ENABLES,ent:c8efd680b14e55d7,1,1.0,Digital tools in material flow Marketplace for new business Continuous and future proof CE strategies
ent:d5817114ef917430,ISSUED_BY,ent:8ebbcb186302fe8a,2,1.0,The Commonwealth Scientific and Industrial Research Organisation (CSIRO) has made considerable progress in the development of a data system | The Commonwealth Scientific and Industrial Research Organisation (CSIRO) has made considerable progress in the development of a data system
ent:d61ca8a4c44bd264,INVOLVES,ent:601056002e50600d,1,0.6,Foster collaboration among businesses to identify opportunities for exchanging resources.
ent:d62826ee23907b51,REFERENCES,ent:3ba0acf6c81dffc8,1,1.0,Components must meet current building codes and safety standards to be reused.
ent:d62826ee23907b51,REQUIRES,ent:16c4b8df95aff1aa,1,1.0,Components must meet current building codes and safety standards to be reused.
ent:d62ffd347889748c,INVOLVES,ent:3e23e57b4994740f,2,0.6,"the manufacture and use of concrete, steel and timber in the housing industry | the manufacture and use of concrete, steel and timber in the housing industry"
ent:d62ffd347889748c,INVOLVES,ent:4d523de7ce75293e,2,0.6,"the manufacture and use of concrete, steel and timber in the housing industry | the manufacture and use of concrete, steel and timber in the housing industry"
ent:d62ffd347889748c,INVOLVES,ent:5cd53dea06171531,2,1.0,"The challenge for the housing sector is to develop strategies to decarbonise the flow of materials into the housing stock, increase material reuse | The challenge for the housing sector is to develop strategies to decarbonise the flow of materials into the housing stock, increase material reuse"
ent:d62ffd347889748c,INVOLVES,ent:61fa3c3e9eff7bdf,1,1.0,increase material reuse and reduce the use of new materials.
ent:d62ffd347889748c,INVOLVES,ent:ad64eb5e9bbadd15,2,0.6,"the manufacture and use of concrete, steel and timber in the housing industry | the manufacture and use of concrete, steel and timber in the housing industry"
ent:d62ffd347889748c,INVOLVES,ent:f3decafd4229159e,1,0.6,the building materials and residential housing sector
ent:d634bc85ef8139b0,APPLIES_IN,ent:2ca69d28fbcb6e45,2,0.6,to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic | to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic
ent:d634bc85ef8139b0,ENABLES,ent:00a9eed205ea8eae,2,0.6,"to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic and deep reduction, reuse, recycling and recovery | to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic and deep reduction, reuse, recycling and recovery"
ent:d634bc85ef8139b0,ENABLES,ent:ea5a359af8e61413,2,0.6,to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic and deep reduction | to increase the star rating from 6 to 7.5 which need to change if there is to be a systematic and deep reduction
