edge_id,subject_id,predicate,object_id,chunk_id,source_file,page_num,judge_label,statement_confidence,evidence_excerpt,evidence_start_char,evidence_end_char,country
rel:046f72b69f289075,ent:d49ddb798debde52,APPLIES_TO,ent:6d18593e8e0ce891,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c80::2de282d3fb79d1b8,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,maybe,0.6,Steel Construction Institute (SCI) – P427 Protocol for reusing structural steel,105.0,184.0,AU
rel:b99ed98a8d11c21b,ent:e466f9e1f8c4a8e6,APPLIES_TO,ent:6d18593e8e0ce891,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c80::2de282d3fb79d1b8,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,maybe,0.6,IiA 36192 – Investigating practical feasibility for the reuse of steel,534.0,604.0,AU
rel:1c2a10b84265e544,ent:74580361eacc5dbf,ENABLES,ent:bba1412d2cce870c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Reclaimed materials can enable a step change reduction in embodied carbon that would otherwise be challenging and expensive,,,AU
rel:bf17e92cd159a32e,ent:108b4275d27b2e7c,INVOLVES,ent:fab5e240c2d6687c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)",,,AU
rel:87580984a6d9ef3f,ent:108b4275d27b2e7c,INVOLVES,ent:874ae87fd28c06b9,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)",,,AU
rel:6698454ccd4ca582,ent:108b4275d27b2e7c,INVOLVES,ent:4b78a8d367e399f6,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"achieve through low-carbon specification (i.e. novel concrete mixes, high recycled contents, bio-based materials etc.)",,,AU
rel:98dc21b6a2c1d7c5,ent:bba1412d2cce870c,REQUIRES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,it seems unlikely that embodied carbon targets could be met without the use of reclaimed materials,,,AU
rel:85a425363124e3e3,ent:bba1412d2cce870c,APPLIES_TO,ent:a7e7326b30dca582,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"In the case of building services equipment, it seems unlikely that embodied carbon targets could be met",,,AU
rel:0b568f51c0ea6382,ent:cec71c585e79d264,ISSUED_BY,ent:e5653a119b343982,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"helps to meet LEED and BREEAM requirements (MAT 01, MAT 06, WST01)",,,AU
rel:7739e4e6d9735845,ent:a893414afbaca985,ISSUED_BY,ent:e5653a119b343982,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"helps to meet LEED and BREEAM requirements (MAT 01, MAT 06, WST01)",,,AU
rel:52cce23e96843933,ent:74580361eacc5dbf,AFFECTS,ent:bba1412d2cce870c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c157::89f65d01fcef8f16,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,it seems unlikely that embodied carbon targets could be met without the use of reclaimed materials,,,AU
rel:295b6f55996253fc,ent:7f48f533ca19400e,ENABLES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Designing for future reuse, by using ""design for deconstruction"" principles and specifying standardised elements/sizes to maximise the market for reuse.",,,AU
rel:fdd87ad4227712ba,ent:161558259da7b342,ENABLES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,specifying standardised elements/sizes to maximise the market for reuse.,,,AU
rel:9d59f520fd33e85f,ent:beb83577176d0831,REFERENCES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,For greater detail refer to the IStructE Circular Economy and Reuse guide2,277.0,351.0,AU
rel:2ac8352200c9bdc3,ent:19c344bf13f66089,REFERENCES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,refer to the IStructE Circular Economy and Reuse guide2 or CIBSE's TM56: Resource efficiency of building services14.,,,AU
rel:9bf05fa5fd7dddb6,ent:d703526383f5099f,INVOLVES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"if the project is a refurbishment, then initially the focus should be on how to maximise the reuse of materials on site.",,,AU
rel:399d1aa07dfec917,ent:7fea2cf92a12eb51,INVOLVES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"if the project is a new build, then the focus should be on establishing a flexible design process that enables adaptation to the available reclaimed materials",,,AU
rel:50e10c2e10e98241,ent:4524d69698dba12a,INVOLVES,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,The process for designing with reclaimed materials may differ depending on whether the project is a refurbishment or new build.,,,AU
rel:15e3cd8542cae51f,ent:74580361eacc5dbf,ENABLES,ent:bba1412d2cce870c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Reclaimed materials can enable a step change reduction in embodied carbon that would otherwise be challenging and expensive,,,AU
rel:e68200b4849faa9b,ent:da6bd727b480fcd6,BARRIERS,ent:74580361eacc5dbf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Use of reclaimed materials could inadvertently increase embodied carbon, for instance where heavier materials lead to increased foundations",,,AU
rel:5342738f69cfe483,ent:da6bd727b480fcd6,AFFECTS,ent:bba1412d2cce870c,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c152::ca6fd57914665344,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Use of reclaimed materials could inadvertently increase embodied carbon, for instance where heavier materials lead to increased foundations",,,AU
rel:0f44b0f29978e778,ent:43e91d4ce9d5580b,REQUIRES,ent:7f48f533ca19400e,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"These principles aim to aid deconstruction through planning and design, allowing components to be taken apart more easily.",,,AU
rel:3cd63fcd127e18ae,ent:7f48f533ca19400e,APPLIES_TO,ent:982a78d8770fdd0f,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Disentangle MEP services from assemblies that host them,,,AU
rel:2de0370f7c1f8e47,ent:7f48f533ca19400e,APPLIES_TO,ent:150940b3c98b8c36,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Equipment cabinet/electricity cabinet,162.0,199.0,AU
rel:7aeb228f13eec3d3,ent:7f48f533ca19400e,APPLIES_TO,ent:47d260248e7041b3,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Equipment cabinet/electricity cabinet,162.0,199.0,AU
rel:1c0c0e21408d4cbf,ent:7f48f533ca19400e,APPLIES_TO,ent:55074f356f729c74,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Ventilation ducts and passive devices,223.0,260.0,AU
rel:3dd629a927f20593,ent:7f48f533ca19400e,APPLIES_TO,ent:544f3ea3ee5cf9b1,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)",335.0,420.0,AU
rel:53c1bac3a55fa656,ent:7f48f533ca19400e,APPLIES_TO,ent:dd3a57eabf0a87ca,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Lighting,533.0,541.0,AU
rel:e0f19fda8dd5b2d3,ent:7f48f533ca19400e,APPLIES_TO,ent:9deba1722ff2f1cf,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Cable ladders,777.0,790.0,AU
rel:4c087baedd178227,ent:544f3ea3ee5cf9b1,INVOLVES,ent:291ba118cc91c8f8,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)",335.0,420.0,AU
rel:84a1868c095665d2,ent:544f3ea3ee5cf9b1,INVOLVES,ent:2bbd2f42660f32db,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Space heating and cooling emitters (radiators, fan coil units, fan air heater/cooler)",335.0,420.0,AU
rel:54210891fd08f762,ent:7f48f533ca19400e,ENABLES,ent:794df9a4e86b8325,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c172::25c535279db8b8bb,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Designing for deconstruction facilitates the extraction of materials, allowing them to be retained at their highest possible value",,,AU
rel:fe50087907d0b2a9,ent:706e7ae7dc4fd9ab,ISSUED_BY,ent:231e99557d92237b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Delivering Innovative Steel ReUse ProjecT (DISRUPT) initiative, led by the Alliance for Sustainable Building Products (ASBP)",,,AU
rel:91417e91c1e2da75,ent:706e7ae7dc4fd9ab,REQUIRES,ent:853698fdbe9fb1b5,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,aims to promote and facilitate the reuse of structural steel in construction,262.0,338.0,AU
rel:bc216dc8079e5920,ent:706e7ae7dc4fd9ab,REQUIRES,ent:36024c57617905d0,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Collaboration across the value chain include industry bodies including ASBP, Institute of Demolition Engineers (IDE) and steel suppliers",,,AU
rel:9b812eb507e4fe8a,ent:706e7ae7dc4fd9ab,INVOLVES,ent:d73f66392daac5a8,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Collaboration across the value chain include industry bodies including ASBP, Institute of Demolition Engineers (IDE)",,,AU
rel:d11c5861c46ceb8f,ent:706e7ae7dc4fd9ab,INVOLVES,ent:c3e74ca57e320934,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,steel suppliers and stockists like Cleveland Steel,859.0,909.0,AU
rel:26d7be3ad19abd7a,ent:706e7ae7dc4fd9ab,INVOLVES,ent:314639a8e9121b48,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Collaborate with the demolition industry to increase the availability of reusable steel components,372.0,470.0,AU
rel:499b852799b9c87f,ent:706e7ae7dc4fd9ab,PRODUCES,ent:56c1aa47304cbb88,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Create resources to assist stakeholders in identifying, recovering, and integrating reclaimed steel into new projects",,,AU
rel:f7eda50800c1ad01,ent:706e7ae7dc4fd9ab,REQUIRES,ent:6e6077676010f46b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Encourage the adoption of business practices that prioritize material reuse over traditional recycling or disposal methods,,,AU
rel:e0353e1d40e32173,ent:36024c57617905d0,INVOLVES,ent:cd58309b1bb12e75,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,which is clearly communicated to the client through to contractors onsite,,,AU
rel:a248c7b298a309b8,ent:36024c57617905d0,INVOLVES,ent:e227499b8c472390,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,which is clearly communicated to the client through to contractors onsite,,,AU
rel:c99d462f1d7d512d,ent:6423e3073f8471b1,APPLIES_TO,ent:56c1aa47304cbb88,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,defining the acceptable steel types and section sizes and dimensions to the impact of deconstruction methods,,,AU
rel:8e10d5d113c0ade4,ent:6423e3073f8471b1,INVOLVES,ent:cd58309b1bb12e75,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,which is clearly communicated to the client through to contractors onsite,,,AU
rel:8aceb30eda7b9938,ent:6423e3073f8471b1,INVOLVES,ent:e227499b8c472390,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,which is clearly communicated to the client through to contractors onsite,,,AU
rel:01be740f7446b940,ent:7ef9a4031668dec0,ENABLES,ent:56c1aa47304cbb88,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,cutting in-situ and reducing heat affected zones to increase the yield of reusable steel,,,AU
rel:945aa315d87c05f4,ent:9fcf5ffdead3d8a1,ENABLES,ent:36024c57617905d0,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,This enabled understanding and common objective across the value chain,,,AU
rel:a6e54125b683ecf6,ent:853698fdbe9fb1b5,PRODUCES,ent:56c1aa47304cbb88,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,aims to promote and facilitate the reuse of structural steel in construction,262.0,338.0,AU
rel:ea982fa504df2027,ent:314639a8e9121b48,PRODUCES,ent:56c1aa47304cbb88,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c85::4e9272121fad372f,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,Collaborate with the demolition industry to increase the availability of reusable steel components,372.0,470.0,AU
rel:9cf366c6632852b5,ent:b9ba89cbb4fb8798,INVOLVES,ent:2434e8b4f8e4c79d,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,Final verification that materials are suitable manufacturer Cost Consultant Asset insurer,,,AU
rel:00a37804cb779847,ent:b9ba89cbb4fb8798,INVOLVES,ent:1dd818c0627a83a9,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,"Final verification that materials are suitable manufacturer Cost Consultant Asset insurer (Structural engineer, architect)",,,AU
rel:baf111386e87f8d4,ent:b9ba89cbb4fb8798,INVOLVES,ent:dbf4e1b4ad38658b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,"Final verification that materials are suitable manufacturer Cost Consultant Asset insurer (Structural engineer, architect)",,,AU
rel:7e537a5f51821256,ent:78d782d90c427948,INVOLVES,ent:57541cb85ffd40c2,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,Plan for retention of building elements (where reclaimed elements are to be sourced from site on refurbishment projects) Design team,,,AU
rel:400d62201990e24c,ent:78d782d90c427948,INVOLVES,ent:e227499b8c472390,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,"Design team (contractor, manufacturer) Design documents (e.g. drawings)detailing items to contractor",,,AU
rel:ab985c3bae6fe601,ent:78d782d90c427948,INVOLVES,ent:1414524899c0a4dc,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,"Design team (contractor, manufacturer) Design documents (e.g. drawings)detailing items to contractor",,,AU
rel:2424fcadd9f1733f,ent:78d782d90c427948,PRODUCES,ent:bb135f47fdce020b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,"Design documents (e.g. drawings)detailing items to contractor be retained in place, deconstructed to be stored for reuse on site",,,AU
rel:f9203c7dbeff1f31,ent:78d782d90c427948,PRODUCES,ent:e3d99bd5c1ddecee,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,Specification detailing any tests required to confirm building elements can be reused as expected.,,,AU
rel:289b3d662e1a85bf,ent:78d782d90c427948,APPLIES_TO,ent:07a339b46c488e9b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,Plan for retention of building elements (where reclaimed elements are to be sourced from site on refurbishment projects),,,AU
rel:023d974fc00bbb24,ent:e3d99bd5c1ddecee,APPLIES_TO,ent:07a339b46c488e9b,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c202::673edaf648aa33b6,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,45.0,keep,1.0,Specification detailing any tests required to confirm building elements can be reused as expected.,,,AU
rel:3e2ee84e201f7f77,ent:ff44eb98df3c3bbb,ENABLES,ent:884b0dd33cc7e065,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c190::70b0f399f46acc28,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"ribbed slab (see Figure 5), which is an advantageous form of construction for reuse because the arrangement of reinforcing bars",,,AU
rel:57e899d8044c0c70,ent:003d6df96b0dbb7c,BARRIERS,ent:884b0dd33cc7e065,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c190::70b0f399f46acc28,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,This might not be the case in flat slab construction where bars may be designed for a specific task,,,AU
rel:8784254f947e090f,ent:5f92c1a7c42cc64d,BARRIERS,ent:884b0dd33cc7e065,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c190::70b0f399f46acc28,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Original reinforcement drawings at Euston Tower have been lost, so reuse is limited to simple components",,,AU
rel:2c176a8821b55110,ent:5f92c1a7c42cc64d,AFFECTS,ent:074b0c4bae11c5b4,71.The_Reuse_Playbook_-_Circular_Buildings_Toolkit::c190::70b0f399f46acc28,71.The Reuse Playbook - Circular Buildings Toolkit.pdf,,keep,1.0,"Original reinforcement drawings at Euston Tower have been lost, so reuse is limited to simple components",,,AU
